ASIN,Brand,HelpfulCounts,Images,PageUrl,ParentId,ProductLink,ProductTitle,ReviewContent,ReviewDate,ReviewScore,ReviewTitle,Reviewer,Verified
B09S3F7YSY,OLLY,0,,https://www.amazon.com/product-reviews/B09S3F7YSY?sortBy=helpful&reviewerType=all_reviews&filterByStar=all_stars&formatType=all_formats&mediaType=all_contents&pageNumber=2&language=en_US,R1PFDXNYP0JBJX,https://www.amazon.com/dp/B09S3F7YSY,"OLLY Extra Strength Sleep Gummy, Occasional Sleep Support, 5 mg Melatonin, L-Theanine, Chamomile, Lemon Balm Extracts, Sleep Aid, BlackBerry Flavor - 120 Count (Packaging May Vary)",Works well but wake up feel sluggish,"October 21, 2024",5.0,Sleep,Kit made building a gate much easier. Would buy again.,True
B09S3F7YSY,OLLY,2,https://m.media-amazon.com/images/I/61bbz-QupUL._SY88.jpg,https://www.amazon.com/product-reviews/B09S3F7YSY?sortBy=helpful&reviewerType=all_reviews&filterByStar=all_stars&formatType=all_formats&mediaType=all_contents&pageNumber=2&language=en_US,R31EJ0G6MJV3OQ,https://www.amazon.com/dp/B09S3F7YSY,"OLLY Extra Strength Sleep Gummy, Occasional Sleep Support, 5 mg Melatonin, L-Theanine, Chamomile, Lemon Balm Extracts, Sleep Aid, BlackBerry Flavor - 120 Count (Packaging May Vary)","Mine melted and concreted the seal so i had to cut it open to see what i was working with. I think it melting may have been solely my fault, not the company’s, as it sat in the summer heat almost all day until i got home from work, either way, be aware it could be a big sticky mess upon opening. Company did refund me my money + shipping. It does still taste and smell very good, and i did cut it open to get it out and i cut it up into what looks to me like the 60-ish equal-ish portions that it was supposed to be but it looks like a crime scene so im not going to post that here. I have various diagnosed sleep disorders, this does help me sleep longer than without it, but I still cant sleep all night long. I wake up feeling good after taking this the night before. Definitely recommend but be aware it could potentially be a melted gummy pancake inside.","July 22, 2024",5.0,Careful of melting,OhOh,True
B09S3F7YSY,OLLY,3,,https://www.amazon.com/product-reviews/B09S3F7YSY?sortBy=helpful&reviewerType=all_reviews&filterByStar=all_stars&formatType=all_formats&mediaType=all_contents&pageNumber=2&language=en_US,R2MTPSAR84Q5J7,https://www.amazon.com/dp/B09S3F7YSY,"OLLY Extra Strength Sleep Gummy, Occasional Sleep Support, 5 mg Melatonin, L-Theanine, Chamomile, Lemon Balm Extracts, Sleep Aid, BlackBerry Flavor - 120 Count (Packaging May Vary)","I used to take a prescription sleep aid, but I know they’re definitely not good for you long term, so I switched to more naturalI take a combination of one of these and one of the OLLY Rest plant based sleep aids at night and they really help me doze off and get a good nights sleep. Defiantly recommend.","September 1, 2024",5.0,Works for me!,anon,True
B09S3F7YSY,OLLY,56,,https://www.amazon.com/product-reviews/B09S3F7YSY?sortBy=helpful&reviewerType=all_reviews&filterByStar=all_stars&formatType=all_formats&mediaType=all_contents&pageNumber=2&language=en_US,R3HQV25XNOCWCG,https://www.amazon.com/dp/B09S3F7YSY,"OLLY Extra Strength Sleep Gummy, Occasional Sleep Support, 5 mg Melatonin, L-Theanine, Chamomile, Lemon Balm Extracts, Sleep Aid, BlackBerry Flavor - 120 Count (Packaging May Vary)","I've been taking diphenhydramine HCl 50 mg (2 caplets Benadryl) and melatonin 10 mg nightly for over three years to help me fall and stay asleep. For the last 3 months, however, I had to stop taking diphenhydramine for health reasons, and the melatonin all by itself was not getting the job done. During this time I've tried many all-natural herbal sleep-aid products and haven't found one that works. So in cases where getting and falling asleep was an absolute must (i.e. big day the next day) I turned to my anti-anxiety prescription to get the job done. This was dangerous because I found myself relying more and more on my anti-anxiety pills to get sleep, and I wasn't about to become dependent/addicted to benzodiazapines to address my insomnia... talk about bringing a semi-automatic ak-47 pistol to a knife fight! Then I came across this product and read all the positive reviews it had regarding its effectiveness. I was hopeful, but remained skeptical since my level of insomnia, coupled with anxiety, is pretty high. I took the prescribed dosage of 2 gummies 20 minutes before bedtime, got myself ready for bed, and sat up in bed watching tv expecting a long, sleepless night. How about I found myself waking up to the sound of the tv 4 hours later? It works! It works well! Had I not had my tv on, I probably would have slept through the night until the morning alarm. So if you're on the fence about trying this out for yourself, wondering if it will work for your awful bouts of insomnia, let me knock you off that fence to the ""Yes"" side... you'll thank me for it... just like I thank all the other consumers who took the time to write a review about their positive experience with this product. (Oh, and btw, I feel bad for those of you who had their gummies all goop together during delivery... I'm happy to say that my experience was different. Mine were delivered in a bubble-wrapped UPS padded plastic package, with two freezer packs accompanying the product. Though the freezer packs were all melted by the time I got my package, they had done the job of keeping the gummies from melting together... mine were in perfect condition.) I hope this product works just as well for you as it has for me... I'm looking forward to tonight and getting more sleep! :)","August 6, 2021",5.0,From a skeptic: IT WORKS!,Verified Purchase,True
B09S3F7YSY,OLLY,0,,https://www.amazon.com/product-reviews/B09S3F7YSY?sortBy=helpful&reviewerType=all_reviews&filterByStar=all_stars&formatType=all_formats&mediaType=all_contents&pageNumber=2&language=en_US,R3TGTIJ98A3D6P,https://www.amazon.com/dp/B09S3F7YSY,"OLLY Extra Strength Sleep Gummy, Occasional Sleep Support, 5 mg Melatonin, L-Theanine, Chamomile, Lemon Balm Extracts, Sleep Aid, BlackBerry Flavor - 120 Count (Packaging May Vary)","Great product, recommend if you have sleep issues.","September 5, 2024",5.0,Helps one drift off to sleep,Bea,True
B09S3F7YSY,OLLY,0,,https://www.amazon.com/product-reviews/B09S3F7YSY?sortBy=helpful&reviewerType=all_reviews&filterByStar=all_stars&formatType=all_formats&mediaType=all_contents&pageNumber=2&language=en_US,R1MALFET9UV8O6,https://www.amazon.com/dp/B09S3F7YSY,"OLLY Extra Strength Sleep Gummy, Occasional Sleep Support, 5 mg Melatonin, L-Theanine, Chamomile, Lemon Balm Extracts, Sleep Aid, BlackBerry Flavor - 120 Count (Packaging May Vary)","Love only products, this is not my favorite. Wanted to try the increase in melatonin level. Taste isn't as good as the other sleep plus immunity gummy they offer. Also a much firmer gummy.","September 15, 2024",3.0,Oly sleep,jess wild,True
B09S3F7YSY,OLLY,0,,https://www.amazon.com/product-reviews/B09S3F7YSY?sortBy=helpful&reviewerType=all_reviews&filterByStar=all_stars&formatType=all_formats&mediaType=all_contents&pageNumber=2&language=en_US,R1XG5WDF2BF160,https://www.amazon.com/dp/B09S3F7YSY,"OLLY Extra Strength Sleep Gummy, Occasional Sleep Support, 5 mg Melatonin, L-Theanine, Chamomile, Lemon Balm Extracts, Sleep Aid, BlackBerry Flavor - 120 Count (Packaging May Vary)","This product has either sat to long, or was heated during wait. The only time since taking this product that made me find new.","September 6, 2024",3.0,Old,susan crespo,True
B09S3F7YSY,OLLY,13,,https://www.amazon.com/product-reviews/B09S3F7YSY?sortBy=helpful&reviewerType=all_reviews&filterByStar=all_stars&formatType=all_formats&mediaType=all_contents&pageNumber=2&language=en_US,REG9WDWE3SG1J,https://www.amazon.com/dp/B09S3F7YSY,"OLLY Extra Strength Sleep Gummy, Occasional Sleep Support, 5 mg Melatonin, L-Theanine, Chamomile, Lemon Balm Extracts, Sleep Aid, BlackBerry Flavor - 120 Count (Packaging May Vary)","I have trouble sleeping and have tried the regular melatonine and a couple of other sleeping pills and they didnt work for me the way I had hoped. Some of them would knock my arse out for a whole day, while the others would give me creepy weird dreams. These ones work great!I work warehouse, 10+ hour days and my day starts early. I cant take anything that will leave me groggy in the morning at all. I take one of these as Im headed to bed or just a few minutes before, and it kicks in after I go to bed. It knocks me out pretty quick. It does not give you a ""sleep through anything"" kind of sleep, it just helps you get to sleep. Its not so strong that if you take it and change your mind about going to bed, your screwed. If you forgot something you had to do before going to bed, theres a good chance you can ignore it unless it hits you harder then it does myself. I take one of these with half of the regular sleep ones at around 8:30pm and am out by 9:30, and have no problem waking at 5:30am before my alarm goes off. Just to give you an idea of how it works for me. Might be worth a peak? Might not.","May 11, 2023",5.0,Love the extra strength sleep gummies,Dusty,True
B09S3F7YSY,OLLY,0,,https://www.amazon.com/product-reviews/B09S3F7YSY?sortBy=helpful&reviewerType=all_reviews&filterByStar=all_stars&formatType=all_formats&mediaType=all_contents&pageNumber=2&language=en_US,R28Q91J878GK9U,https://www.amazon.com/dp/B09S3F7YSY,"OLLY Extra Strength Sleep Gummy, Occasional Sleep Support, 5 mg Melatonin, L-Theanine, Chamomile, Lemon Balm Extracts, Sleep Aid, BlackBerry Flavor - 120 Count (Packaging May Vary)",I feel it helps in getting to sleep,"August 19, 2024",5.0,Helps getting to sleep,Sue Lavine,True
B09S3F7YSY,OLLY,3,https://m.media-amazon.com/images/I/71RhRRrLwVL._SY88.jpg;https://m.media-amazon.com/images/I/81XlJQetKcL._SY88.jpg,https://www.amazon.com/product-reviews/B09S3F7YSY?sortBy=helpful&reviewerType=all_reviews&filterByStar=all_stars&formatType=all_formats&mediaType=all_contents&pageNumber=2&language=en_US,R15THQE0CP1Y83,https://www.amazon.com/dp/B09S3F7YSY,"OLLY Extra Strength Sleep Gummy, Occasional Sleep Support, 5 mg Melatonin, L-Theanine, Chamomile, Lemon Balm Extracts, Sleep Aid, BlackBerry Flavor - 120 Count (Packaging May Vary)","I have used melatonin supplements for years for sleep and on a whim bought these. Honestly I was surprised by how well they work. Not sure if it’s that added L Theanine, but about 15 minutes after taking them my eyes start getting heavy. They are the best nonpharmacologic sleep aid I have ever used. The only thing I don’t like is the bag, but I solved that problem by putting them in a cute airtight jar. As you can see from the pic I need to order more! I highly recommend!","May 3, 2024",5.0,These work so well!,Heather BrookeHeather Brooke,True
B09S3F7YSY,OLLY,3,,https://www.amazon.com/product-reviews/B09S3F7YSY?sortBy=helpful&reviewerType=all_reviews&filterByStar=all_stars&formatType=all_formats&mediaType=all_contents&pageNumber=3&language=en_US,RIXYYQFN1BFV3,https://www.amazon.com/dp/B09S3F7YSY,"OLLY Extra Strength Sleep Gummy, Occasional Sleep Support, 5 mg Melatonin, L-Theanine, Chamomile, Lemon Balm Extracts, Sleep Aid, BlackBerry Flavor - 120 Count (Packaging May Vary)","Love these gummies, they work great and get me to sleep less interrupted! I still wake up for other reasons but struggle to get to bed at a consistent time. These help with that a lot! I recommend taking them an hour to 30 minutes before you plan to go to bed.Also they need to make their flavors in fruit snacks- I’m scared I’m gonna eat the whole bag lol","May 31, 2024",5.0,They taste too good…,Bug ૮ .  ̫ . ა♡,True
B09S3F7YSY,OLLY,2,,https://www.amazon.com/product-reviews/B09S3F7YSY?sortBy=helpful&reviewerType=all_reviews&filterByStar=all_stars&formatType=all_formats&mediaType=all_contents&pageNumber=3&language=en_US,R1STDFL3LN7ZRR,https://www.amazon.com/dp/B09S3F7YSY,"OLLY Extra Strength Sleep Gummy, Occasional Sleep Support, 5 mg Melatonin, L-Theanine, Chamomile, Lemon Balm Extracts, Sleep Aid, BlackBerry Flavor - 120 Count (Packaging May Vary)","I like to pop 2 of these whenever I feel super energised around 8pm, to calm me down and get ready to unwind at home.","April 7, 2024",4.0,Like candy,Teodelina,True
B09S3F7YSY,OLLY,2,,https://www.amazon.com/product-reviews/B09S3F7YSY?sortBy=helpful&reviewerType=all_reviews&filterByStar=all_stars&formatType=all_formats&mediaType=all_contents&pageNumber=3&language=en_US,R1SDK7YDPK6HI1,https://www.amazon.com/dp/B09S3F7YSY,"OLLY Extra Strength Sleep Gummy, Occasional Sleep Support, 5 mg Melatonin, L-Theanine, Chamomile, Lemon Balm Extracts, Sleep Aid, BlackBerry Flavor - 120 Count (Packaging May Vary)",OMG!! These knocked me right out!! I've been taking sleep supplements for a while so my body has gotten used to alot of the other stuff and I no longer fall asleep with them. But within a couple minutes of taking these i don't know what hit me! Lol. I was wrapped up in my blanket before I know what happened. Haha!,"June 5, 2024",5.0,OMG! Get ready for the best sleep of your life!!!,Ashleigh Blythe,True
B09S3F7YSY,OLLY,1,,https://www.amazon.com/product-reviews/B09S3F7YSY?sortBy=helpful&reviewerType=all_reviews&filterByStar=all_stars&formatType=all_formats&mediaType=all_contents&pageNumber=3&language=en_US,RCAPBI6HYZSID,https://www.amazon.com/dp/B09S3F7YSY,"OLLY Extra Strength Sleep Gummy, Occasional Sleep Support, 5 mg Melatonin, L-Theanine, Chamomile, Lemon Balm Extracts, Sleep Aid, BlackBerry Flavor - 120 Count (Packaging May Vary)","I like them a lot, the flavor is sweet but not too sweet, it has helped me with my sleep problems, but I am mixing it with ashwagandha and I sleep very well. My husband is also taking them and it works very well for him too.","June 20, 2024",5.0,"Like them, really works",Vanessa,True
B09S3F7YSY,OLLY,0,,https://www.amazon.com/product-reviews/B09S3F7YSY?sortBy=helpful&reviewerType=all_reviews&filterByStar=all_stars&formatType=all_formats&mediaType=all_contents&pageNumber=3&language=en_US,R1ODPCM21OV0NR,https://www.amazon.com/dp/B09S3F7YSY,"OLLY Extra Strength Sleep Gummy, Occasional Sleep Support, 5 mg Melatonin, L-Theanine, Chamomile, Lemon Balm Extracts, Sleep Aid, BlackBerry Flavor - 120 Count (Packaging May Vary)",Easy & works,"August 17, 2024",5.0,Works,Viv,True
B09S3F7YSY,OLLY,0,,https://www.amazon.com/product-reviews/B09S3F7YSY?sortBy=helpful&reviewerType=all_reviews&filterByStar=all_stars&formatType=all_formats&mediaType=all_contents&pageNumber=3&language=en_US,R28QLQJPPS59FF,https://www.amazon.com/dp/B09S3F7YSY,"OLLY Extra Strength Sleep Gummy, Occasional Sleep Support, 5 mg Melatonin, L-Theanine, Chamomile, Lemon Balm Extracts, Sleep Aid, BlackBerry Flavor - 120 Count (Packaging May Vary)",No llegaron derretidas y son muy buenas para apoyar a conciliar el sueño !,"July 27, 2024",5.0,Recomiendo,Stephanie,True
B09S3F7YSY,OLLY,5,,https://www.amazon.com/product-reviews/B09S3F7YSY?sortBy=helpful&reviewerType=all_reviews&filterByStar=all_stars&formatType=all_formats&mediaType=all_contents&pageNumber=3&language=en_US,RVW48569JFIIZ,https://www.amazon.com/dp/B09S3F7YSY,"OLLY Extra Strength Sleep Gummy, Occasional Sleep Support, 5 mg Melatonin, L-Theanine, Chamomile, Lemon Balm Extracts, Sleep Aid, BlackBerry Flavor - 120 Count (Packaging May Vary)","Having tried Olly Extra Strength Melatonin, I must say it's been a game-changer in improving my sleep quality. The gummies are not only delicious but also effective. The extra strength formula helps me fall asleep faster and stay asleep throughout the night.I appreciate the natural ingredients, and the blackberry flavor is a pleasant surprise. The packaging is convenient, making it easy to take on the go. The fact that it's gluten-free and contains no artificial colors or flavors is a definite plus.Olly's melatonin has become my go-to sleep aid, and I've noticed a significant positive impact on my overall sleep pattern. If you're looking for a tasty and effective melatonin supplement, Olly Extra Strength Melatonin is worth considering.","January 14, 2024",5.0,"The only melatonin that works, the best went I went on vacation with a loud snorer!",Jenna,True
B09S3F7YSY,OLLY,0,,https://www.amazon.com/product-reviews/B09S3F7YSY?sortBy=helpful&reviewerType=all_reviews&filterByStar=all_stars&formatType=all_formats&mediaType=all_contents&pageNumber=3&language=en_US,R92OMVGW57YV7,https://www.amazon.com/dp/B09S3F7YSY,"OLLY Extra Strength Sleep Gummy, Occasional Sleep Support, 5 mg Melatonin, L-Theanine, Chamomile, Lemon Balm Extracts, Sleep Aid, BlackBerry Flavor - 120 Count (Packaging May Vary)","This really helps , I’ll fall asleep like 10 mnts after taking this, taste is good too .","July 19, 2024",5.0,SleepTime,CupcakkeLover,True
B09S3F7YSY,OLLY,0,,https://www.amazon.com/product-reviews/B09S3F7YSY?sortBy=helpful&reviewerType=all_reviews&filterByStar=all_stars&formatType=all_formats&mediaType=all_contents&pageNumber=3&language=en_US,R1MNSDKJMDEEG4,https://www.amazon.com/dp/B09S3F7YSY,"OLLY Extra Strength Sleep Gummy, Occasional Sleep Support, 5 mg Melatonin, L-Theanine, Chamomile, Lemon Balm Extracts, Sleep Aid, BlackBerry Flavor - 120 Count (Packaging May Vary)",Can’t sleep without them. Product was fresh and a good price.,"July 27, 2024",5.0,Love,Lynn Muffler,True
B09S3F7YSY,OLLY,0,,https://www.amazon.com/product-reviews/B09S3F7YSY?sortBy=helpful&reviewerType=all_reviews&filterByStar=all_stars&formatType=all_formats&mediaType=all_contents&pageNumber=3&language=en_US,R1FIFY3Q2ZAFGO,https://www.amazon.com/dp/B09S3F7YSY,"OLLY Extra Strength Sleep Gummy, Occasional Sleep Support, 5 mg Melatonin, L-Theanine, Chamomile, Lemon Balm Extracts, Sleep Aid, BlackBerry Flavor - 120 Count (Packaging May Vary)","I have tried everything to get a good night's rest. For some reason this gummie works the best. even better than CBD and prescriptions. The passion flower, lemon balm, and L-Theanine really make a difference in this product. I have tried all kinds of melatonoin alone and it didn't work for me.","May 9, 2024",5.0,Olly Sleep Gummies,Holly R.,True
